,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CLUSTER
160,1667.0,3207.605367,0.909091,0.0,0.0,0.0,3766.7883,0.0,0.0,0.0,0.090909,5.0,0.0,9000.0,750.543668,1131.588644,0.0,11.0,0
161,5963.0,16.834929,0.454545,15.0,15.0,0.0,209.025389,0.090909,0.090909,0.0,0.090909,1.0,1.0,7500.0,430.213001,86.959785,0.0,11.0,0
162,4619.0,6001.428376,1.0,0.0,0.0,0.0,2404.829712,0.0,0.0,0.0,0.166667,2.0,0.0,9000.0,1369.894805,1791.251295,0.0,12.0,0
163,5265.0,1593.619532,1.0,0.0,0.0,0.0,209.211041,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,612.459086,524.499084,0.0,12.0,0
165,5425.0,579.57472,0.909091,1337.5,0.0,1337.5,1059.31576,0.583333,0.0,0.583333,0.166667,6.0,11.0,1500.0,2772.615528,2970.844918,0.1,12.0,2
166,2077.0,474.451835,0.545455,0.0,0.0,0.0,1016.333944,0.0,0.0,0.0,0.25,8.0,0.0,1200.0,414.218007,310.343372,0.0,12.0,0
167,7839.0,1175.922628,1.0,14.72,14.72,0.0,79.252166,0.083333,0.083333,0.0,0.25,3.0,1.0,1200.0,347.568201,463.992512,0.0,12.0,0
168,8413.0,1806.731926,1.0,229.0,229.0,0.0,3766.751558,0.083333,0.083333,0.0,0.25,7.0,1.0,5000.0,4637.083029,632.635869,0.083333,12.0,0
169,2267.0,8692.806679,1.0,1022.77,1022.77,0.0,2970.97936,0.5,0.5,0.0,0.25,4.0,6.0,9000.0,5960.192059,6357.931772,0.0,12.0,2
170,6051.0,15532.33972,1.0,1168.75,0.0,1168.75,3183.037625,0.916667,0.0,0.916667,0.25,5.0,11.0,16500.0,3906.738592,3379.593046,0.0,12.0,2
171,5191.0,5036.870531,1.0,1752.15,1564.16,187.99,1072.351863,1.0,0.916667,0.583333,0.25,4.0,53.0,10300.0,1489.597574,1549.64691,0.0,12.0,2
172,5231.0,5366.532372,1.0,5251.08,2875.1,2375.98,744.096753,1.0,0.5,0.916667,0.25,3.0,44.0,11000.0,1429.348596,1660.393651,0.0,12.0,2
173,8335.0,2574.852985,1.0,578.66,578.66,0.0,6390.668135,1.0,1.0,0.0,0.272727,4.0,12.0,9500.0,3219.440365,728.739114,0.0,11.0,2
174,5371.0,1073.370435,0.818182,824.77,377.81,446.96,1214.495468,0.666667,0.416667,0.5,0.333333,6.0,25.0,1800.0,534.728641,892.117717,0.0,12.0,2
175,2013.0,2493.134397,1.0,253.0,28.0,225.0,2622.759643,0.833333,0.083333,0.75,0.333333,8.0,11.0,2900.0,445.652564,1146.800921,0.0,12.0,2
176,2037.0,3714.539663,1.0,1307.16,1307.16,0.0,4245.840374,1.0,1.0,0.0,0.333333,4.0,24.0,5000.0,1529.771263,1212.951385,0.0,12.0,2
177,5351.0,803.288674,0.5,0.0,0.0,0.0,2560.117599,0.0,0.0,0.0,0.375,9.0,0.0,3000.0,302.866454,545.662959,0.0,8.0,0
178,3537.0,831.404268,0.727273,0.0,0.0,0.0,5579.552147,0.0,0.0,0.0,0.416667,16.0,0.0,3500.0,8450.958983,243.343542,0.363636,12.0,0
179,1293.0,2893.897487,1.0,18.0,0.0,18.0,3904.514452,0.083333,0.0,0.083333,0.416667,23.0,1.0,6000.0,483.729934,720.971058,0.0,12.0,0
180,8069.0,477.903003,1.0,566.12,396.51,169.61,493.409789,0.333333,0.25,0.25,0.416667,7.0,12.0,1500.0,457.330803,210.151115,0.0,12.0,2
181,3009.0,1959.35945,1.0,0.0,0.0,0.0,2757.579869,0.0,0.0,0.0,0.5,6.0,0.0,4000.0,1542.366508,460.734661,0.0,12.0,0
182,4877.0,51.422178,0.636364,0.0,0.0,0.0,1504.179802,0.0,0.0,0.0,0.5,16.0,0.0,5500.0,1444.167453,70.384975,0.363636,12.0,0
183,8417.0,1488.113177,1.0,0.0,0.0,0.0,2599.489045,0.0,0.0,0.0,0.5,15.0,0.0,2500.0,2952.279108,549.725344,0.0,12.0,0
184,3303.0,3467.619262,1.0,468.49,278.5,189.99,2493.180667,0.833333,0.083333,0.666667,0.5,10.0,10.0,4000.0,1612.002883,898.050967,0.0,12.0,2
185,4127.0,443.339878,1.0,0.0,0.0,0.0,857.622301,0.0,0.0,0.0,0.555556,5.0,0.0,1200.0,274.760566,157.320637,0.0,9.0,0
186,59.0,2847.472954,1.0,0.0,0.0,0.0,3800.293424,0.0,0.0,0.0,0.583333,16.0,0.0,4000.0,4869.842863,1078.106633,0.083333,12.0,0
187,7413.0,1184.529629,1.0,467.32,0.0,467.32,2337.837011,1.0,0.0,1.0,0.583333,7.0,25.0,6500.0,903.639776,340.000899,0.083333,12.0,2
188,85.0,6477.2996,1.0,0.0,0.0,0.0,2436.195048,0.0,0.0,0.0,0.666667,8.0,0.0,11500.0,2480.091913,1572.040565,0.0,12.0,0
189,535.0,1537.935236,0.818182,68.0,68.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,3845.144477,709.872779,0.0,12.0,3
190,4005.0,237.669312,1.0,259.13,259.13,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2300.0,2680.635587,2503.374595,0.25,12.0,3
191,7503.0,62.209376,0.090909,782.88,782.88,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,3000.0,2941.300379,280.618072,0.0,12.0,3
192,8739.0,457.07022,0.545455,1273.0,1273.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2500.0,2633.35913,148.635903,0.0,12.0,3
193,8777.0,465.003141,1.0,500.0,500.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,1.0,1000.0,109.818409,357.651724,0.0,9.0,3
194,399.0,1.063114,0.090909,20.74,0.0,20.74,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1500.0,168.489938,98.859855,0.0,12.0,4
195,1661.0,556.857438,1.0,21.9,21.9,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,600.0,162.272808,271.112945,0.0,12.0,3
196,3673.0,711.174631,1.0,155.39,155.39,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,4.0,8500.0,615.867397,190.288155,0.0,12.0,3
197,6637.0,1084.291919,1.0,270.0,270.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,1200.0,371.168672,229.778025,0.0,12.0,3
198,3183.0,6.840439,0.285714,74.4,0.0,74.4,0.0,0.285714,0.0,0.285714,0.0,0.0,2.0,2000.0,225.796349,72.752062,0.0,7.0,4
199,7927.0,98.935446,0.363636,1002.0,0.0,1002.0,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,1500.0,1863.921412,171.566972,0.0,12.0,4
200,4119.0,26.325409,0.636364,266.71,0.0,266.71,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,2000.0,477.592124,184.739137,0.571429,12.0,4
201,4781.0,372.924756,0.909091,462.7,162.7,300.0,0.0,0.5,0.083333,0.416667,0.0,0.0,7.0,1800.0,1193.383862,114.183944,0.181818,12.0,4
202,5375.0,16.646768,0.818182,135.28,0.0,135.28,0.0,0.5,0.0,0.5,0.0,0.0,6.0,4000.0,212.020939,142.655139,0.111111,12.0,4
203,6171.0,7645.108427,1.0,4693.15,4332.65,360.5,0.0,0.5,0.416667,0.333333,0.0,0.0,12.0,13500.0,4786.64868,1741.158024,0.0,12.0,1
204,8641.0,8.111284,0.545455,122.58,0.0,122.58,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,3400.0,206.903715,166.887922,0.8,12.0,4
205,4381.0,410.021801,0.636364,1438.76,1060.66,378.1,0.0,0.583333,0.5,0.333333,0.0,0.0,24.0,3000.0,424.595959,258.959313,0.0,12.0,1
206,7629.0,388.873921,0.727273,1579.15,1462.35,116.8,0.0,0.583333,0.5,0.25,0.0,0.0,15.0,2700.0,451.600059,199.955286,0.0,12.0,3
207,925.0,58.565355,0.833333,386.0,0.0,386.0,0.0,0.666667,0.0,0.5,0.0,0.0,4.0,1000.0,425.996964,65.250637,1.0,6.0,4
208,8331.0,231.90824,0.818182,711.8,497.8,214.0,0.0,0.666667,0.166667,0.416667,0.0,0.0,10.0,8500.0,2007.282363,146.809491,0.111111,12.0,1
209,213.0,32.903658,1.0,391.5,0.0,391.5,0.0,0.75,0.0,0.75,0.0,0.0,9.0,6500.0,405.250915,162.812944,0.727273,12.0,4
210,2909.0,382.870641,0.909091,2972.92,2479.1,493.82,0.0,0.75,0.666667,0.416667,0.0,0.0,18.0,1200.0,3753.091608,161.92571,0.8,12.0,1
211,6981.0,24.463674,0.818182,254.37,0.0,254.37,0.0,0.75,0.0,0.666667,0.0,0.0,10.0,4000.0,206.073166,128.455136,0.125,12.0,4
212,1877.0,0.0,0.0,408.38,0.0,408.38,0.0,0.833333,0.0,0.75,0.0,0.0,13.0,6000.0,535.013917,130.85891420000002,0.0,12.0,4
213,4969.0,634.759794,1.0,364.19,0.0,364.19,0.0,0.833333,0.0,0.833333,0.0,0.0,18.0,1000.0,29.897165,3922.2855,0.0,12.0,4
214,7749.0,34.048983,1.0,181.62,0.0,181.62,0.0,0.857143,0.0,0.714286,0.0,0.0,6.0,1500.0,135.187785,101.820343,0.6,7.0,4
215,1709.0,194.818874,1.0,1902.47,1902.47,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,11.0,7000.0,1896.961677,147.541524,0.75,12.0,3
216,6193.0,21.999733,1.0,343.75,0.0,343.75,0.0,0.916667,0.0,0.916667,0.0,0.0,22.0,4000.0,337.022364,154.938486,0.909091,12.0,4
217,969.0,29.040058,0.909091,289.63,0.0,289.63,0.0,1.0,0.0,0.909091,0.0,0.0,11.0,1000.0,243.424066,88.003769,0.0,11.0,4
218,2261.0,19.161629,1.0,638.08,0.0,638.08,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,639.809559,170.717097,1.0,12.0,4
219,2785.0,1987.232432,1.0,544.76,0.0,544.76,0.0,1.0,0.0,1.0,0.0,0.0,14.0,2000.0,1124.28278,1834.623457,0.0,12.0,4
220,3235.0,233.755366,1.0,521.23,0.0,521.23,0.0,1.0,0.0,1.0,0.0,0.0,23.0,1000.0,312.157319,197.3922,0.083333,12.0,4
221,3371.0,1571.382204,1.0,1849.26,1616.76,232.5,0.0,1.0,1.0,0.5,0.0,0.0,19.0,7000.0,1522.895942,414.775083,0.0,12.0,1
222,3543.0,99.955082,1.0,1222.97,202.97,1020.0,0.0,1.0,0.25,1.0,0.0,0.0,16.0,19500.0,1142.077891,185.657751,1.0,12.0,1
223,4175.0,18.105265,1.0,244.92,0.0,244.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,221.798291,179.182583,0.333333,12.0,4
224,4817.0,322.383609,1.0,2903.17,935.82,1967.35,0.0,1.0,0.333333,0.75,0.0,0.0,24.0,4000.0,2826.698853,181.386587,0.833333,12.0,1
225,5547.0,311.121985,1.0,744.09,689.09,55.0,0.0,1.0,1.0,0.166667,0.0,0.0,19.0,7500.0,652.002188,171.056157,0.0,12.0,1
226,6661.0,17.448626,1.0,135.0,0.0,135.0,0.0,1.0,0.0,0.888889,0.0,0.0,9.0,1000.0,82.451537,132.188181,0.0,9.0,4
227,7051.0,345.75483,1.0,3125.03,492.71,2632.32,0.0,1.0,0.166667,1.0,0.0,0.0,36.0,5500.0,3016.560969,189.375956,1.0,12.0,1
228,7757.0,0.0,0.0,140.4,0.0,140.4,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2200.0,124.99276,96.5912726,0.0,12.0,4
229,1771.0,1083.07662,1.0,0.0,0.0,0.0,91.903204,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,309.300185,476.830891,0.0,12.0,0
230,3901.0,1799.320009,1.0,0.0,0.0,0.0,872.408101,0.0,0.0,0.0,0.083333,2.0,0.0,2000.0,298.163408,718.578894,0.0,12.0,0
231,4777.0,2502.264409,1.0,0.0,0.0,0.0,2368.872642,0.0,0.0,0.0,0.083333,2.0,0.0,10000.0,541.308981,724.956358,0.0,12.0,0
233,7379.0,21.542924,1.0,0.0,0.0,0.0,1087.758564,0.0,0.0,0.0,0.083333,4.0,0.0,1200.0,1173.576762,158.975163,0.090909,12.0,0
234,7695.0,1205.716678,1.0,0.0,0.0,0.0,38.325801,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,29.278671,8242.687678,0.0,12.0,0
235,8343.0,1036.595935,1.0,0.0,0.0,0.0,193.738137,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,274.653536,327.072615,0.0,12.0,0
236,8087.0,3771.944203,1.0,786.92,299.21,487.71,960.999868,0.333333,0.083333,0.25,0.083333,2.0,11.0,4500.0,1857.229391,1430.198661,0.0,12.0,2
237,7077.0,6950.583049,1.0,400.98,0.0,400.98,259.046858,0.5,0.0,0.416667,0.083333,1.0,6.0,12500.0,2008.360568,1704.533297,0.0,12.0,2
238,5941.0,1436.783799,1.0,258.86,25.52,233.34,143.228646,0.666667,0.083333,0.666667,0.083333,1.0,13.0,1500.0,662.396392,404.768221,0.0,12.0,2
239,199.0,3387.93956,1.0,391.14,0.0,391.14,987.378841,1.0,0.0,1.0,0.083333,1.0,15.0,7000.0,889.86432,1566.969659,0.0,12.0,2
240,6261.0,3136.079106,1.0,555.0,0.0,555.0,1728.321044,1.0,0.0,0.916667,0.083333,4.0,12.0,3500.0,1045.129438,780.780114,0.0,12.0,2
241,8309.0,1268.584315,1.0,1835.93,255.32,1580.61,674.180105,1.0,0.25,1.0,0.083333,1.0,30.0,1200.0,3021.605454,3148.909502,0.083333,12.0,2
242,3835.0,692.2898,1.0,200.0,200.0,0.0,299.710379,0.1,0.1,0.0,0.1,1.0,2.0,9950.0,816.23679,157.88983,0.0,10.0,3
243,701.0,78.818407,0.5,0.0,0.0,0.0,1113.186078,0.0,0.0,0.0,0.166667,7.0,0.0,1200.0,1397.770131,21.821194,0.333333,6.0,0
245,8507.0,544.314078,1.0,111.8,111.8,0.0,912.814627,0.083333,0.083333,0.0,0.166667,3.0,1.0,1200.0,135.415952,183.945301,0.0,12.0,0
246,1579.0,5790.930626,1.0,464.51,399.41,65.1,2516.727082,0.416667,0.25,0.166667,0.166667,6.0,10.0,6000.0,1515.594331,2092.915898,0.0,12.0,2
247,839.0,309.491763,0.454545,0.0,0.0,0.0,3497.519958,0.0,0.0,0.0,0.25,6.0,0.0,4000.0,5364.680585,116.705952,0.333333,12.0,0
248,857.0,1095.379426,1.0,0.0,0.0,0.0,282.895246,0.0,0.0,0.0,0.25,3.0,0.0,1200.0,432.048813,256.494357,0.0,12.0,0
249,6223.0,1624.004773,1.0,0.0,0.0,0.0,223.285625,0.0,0.0,0.0,0.25,5.0,0.0,1800.0,781.308189,489.267058,0.0,12.0,0
250,5971.0,3457.722387,1.0,229.0,229.0,0.0,2102.258461,0.083333,0.083333,0.0,0.25,8.0,1.0,8000.0,3679.035805,792.385386,0.0,12.0,0
251,7331.0,3362.979048,1.0,90.0,90.0,0.0,2093.951054,0.083333,0.083333,0.0,0.25,3.0,1.0,5000.0,1599.377333,765.036103,0.0,12.0,0
252,4615.0,662.022698,0.875,280.0,280.0,0.0,2276.320971,0.125,0.125,0.0,0.25,2.0,1.0,3000.0,1914.038297,129.180504,0.142857,8.0,0
253,5857.0,4359.126852,1.0,0.0,0.0,0.0,647.542041,0.0,0.0,0.0,0.333333,4.0,0.0,4500.0,972.402021,1340.320342,0.0,12.0,0
254,8645.0,8048.03442,1.0,0.0,0.0,0.0,6163.107978,0.0,0.0,0.0,0.333333,10.0,0.0,12000.0,2165.252987,2164.447843,0.0,12.0,0
255,6059.0,2646.022772,1.0,1541.13,487.0,1054.13,1234.504809,0.916667,0.25,0.833333,0.333333,6.0,17.0,4000.0,600.203047,575.913224,0.0,12.0,2
256,6777.0,3015.25965,1.0,0.0,0.0,0.0,4715.033095,0.0,0.0,0.0,0.416667,11.0,0.0,6000.0,2234.914332,719.810646,0.0,12.0,0
258,5959.0,653.931902,1.0,0.0,0.0,0.0,1561.104542,0.0,0.0,0.0,0.583333,9.0,0.0,1200.0,1535.018327,274.518511,0.1,12.0,0
259,7945.0,7558.010921,1.0,365.26,188.56,176.7,4738.30754,0.5,0.083333,0.416667,0.666667,25.0,9.0,8000.0,3311.192387,4903.859993,0.0,12.0,2
260,1233.0,8884.816576,1.0,1233.58,1233.58,0.0,13674.24402,0.416667,0.416667,0.0,0.75,26.0,7.0,13000.0,5574.916601,4576.531483,0.0,12.0,2
261,1353.0,5083.397311,1.0,331.95,331.95,0.0,10384.82416,0.2,0.2,0.0,0.8,31.0,2.0,8000.0,4453.691497,1088.959964,0.0,10.0,0
262,6165.0,8900.194109,1.0,0.0,0.0,0.0,4849.693752,0.0,0.0,0.0,0.916667,52.0,0.0,12000.0,2430.864139,2452.882838,0.0,12.0,0
263,481.0,12373.33348,1.0,830.15,200.0,630.15,10249.921,0.75,0.166667,0.583333,0.916667,26.0,14.0,11000.0,14040.86635,12245.92601,0.0,12.0,2
264,2851.0,23.852869,0.363636,123.75,123.75,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2500.0,339.525567,160.83802,0.333333,12.0,3
265,2947.0,1086.853086,1.0,178.0,178.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,1200.0,346.565751,405.644986,0.0,12.0,3
266,3759.0,56.541208,0.272727,325.8,325.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,3.0,3200.0,1300.942779,136.804417,0.0,12.0,3
267,4401.0,733.988674,1.0,83.47,83.47,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,9000.0,195.17029,219.056873,0.0,12.0,3
268,4865.0,72.706076,0.272727,508.56,508.56,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,7000.0,2197.473031,217.322796,0.0,12.0,3
270,4407.0,3860.238072,1.0,11.41,11.41,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,10000.0,7280.584479,1013.780486,0.083333,12.0,3
271,6431.0,59.797799,1.0,309.25,289.4,19.85,0.0,0.166667,0.166667,0.083333,0.0,0.0,8.0,2000.0,675.101601,425.907075,0.25,12.0,3
272,7389.0,4.392146,0.181818,47.96,0.0,47.96,0.0,0.166667,0.0,0.166667,0.0,0.0,4.0,3000.0,250.20211,87.580114,0.0,12.0,4
273,7583.0,1487.509392,1.0,34.52,0.0,34.52,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,2000.0,2133.989319,19443.45352,0.0,12.0,3
274,8659.0,16.657046,0.363636,186.32,65.0,121.32,0.0,0.166667,0.083333,0.083333,0.0,0.0,4.0,600.0,28.317708,55.354917,0.0,12.0,3
275,607.0,1060.022249,1.0,200.51,200.51,0.0,0.0,0.25,0.25,0.0,0.0,0.0,5.0,1200.0,407.022337,399.681786,0.0,12.0,3
276,1723.0,41.217844,0.363636,221.48,221.48,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,13500.0,1242.51149,167.536373,0.666667,12.0,3
277,7941.0,212.282538,0.545455,1698.9,1698.9,0.0,0.0,0.25,0.25,0.0,0.0,0.0,10.0,3000.0,2865.759368,191.098681,1.0,12.0,3
278,3383.0,69.945524,0.909091,41.4,0.0,41.4,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,1200.0,147.786034,162.510564,0.0,12.0,4
279,6363.0,32.726042,0.636364,303.51,303.51,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,1200.0,550.181692,100.810197,0.666667,12.0,3
280,7511.0,1539.46423,1.0,629.78,423.89,205.89,0.0,0.333333,0.083333,0.166667,0.0,0.0,6.0,2000.0,559.336578,467.519551,0.0,12.0,3
281,7411.0,743.52828,1.0,158.95,158.95,0.0,0.0,0.375,0.375,0.0,0.0,0.0,3.0,800.0,250.349363,185.179066,0.0,8.0,3
282,6071.0,2172.893325,0.909091,416.74,0.0,416.74,0.0,0.416667,0.0,0.333333,0.0,0.0,5.0,3000.0,3905.486286,1080.480612,0.1,12.0,4
283,801.0,2092.855291,1.0,1624.05,1205.75,418.3,0.0,0.5,0.25,0.333333,0.0,0.0,13.0,8500.0,3794.796448,559.169569,0.083333,12.0,1
284,7419.0,40.762516,0.636364,376.0,316.5,59.5,0.0,0.5,0.416667,0.083333,0.0,0.0,7.0,10000.0,369.351109,141.778284,0.333333,12.0,3
285,275.0,1793.970596,1.0,1004.9,1004.9,0.0,0.0,0.583333,0.583333,0.0,0.0,0.0,10.0,2500.0,2697.139893,466.169801,0.0,12.0,3
286,633.0,772.338967,1.0,198.39,0.0,198.39,0.0,0.636364,0.0,0.636364,0.0,0.0,7.0,1000.0,63.876242,2928.101382,0.0,11.0,4
287,3065.0,0.187069,0.090909,522.0,290.0,232.0,0.0,0.666667,0.083333,0.666667,0.0,0.0,9.0,2900.0,760.989921,109.39687599999999,0.0,12.0,4
288,5213.0,2845.16043,0.727273,735.09,652.94,82.15,0.0,0.666667,0.25,0.333333,0.0,0.0,8.0,10500.0,6006.492582,888.901116,0.0,12.0,1
289,6195.0,367.033521,1.0,567.75,567.75,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,8.0,600.0,484.20499,210.03677,0.0,12.0,3
290,2839.0,114.764518,1.0,1067.5,850.6,216.9,0.0,0.7,0.5,0.2,0.0,0.0,8.0,4000.0,577.184902,166.462926,0.3,10.0,1
291,6425.0,0.0,0.0,269.28,0.0,269.28,0.0,0.75,0.0,0.75,0.0,0.0,9.0,1500.0,208.949793,156.1570018,0.0,12.0,4
293,1435.0,63.292505,1.0,545.38,0.0,545.38,0.0,0.916667,0.0,0.833333,0.0,0.0,11.0,4000.0,520.936337,156.600058,0.166667,12.0,4
294,6203.0,2270.950105,1.0,1403.42,77.0,1326.42,0.0,0.916667,0.083333,0.916667,0.0,0.0,12.0,8500.0,830.130725,582.489074,0.0,12.0,1
295,8123.0,54.327257,1.0,346.02,0.0,346.02,0.0,0.916667,0.0,0.75,0.0,0.0,11.0,4500.0,237.839366,136.712954,0.333333,12.0,4
296,83.0,66.65712,1.0,585.87,585.87,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,10000.0,570.478919,182.613309,1.0,12.0,3
297,1091.0,35.771638,1.0,443.04,0.0,443.04,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,404.189925,151.005361,1.0,12.0,4
298,1439.0,1965.755378,1.0,889.66,580.09,309.57,0.0,1.0,0.583333,1.0,0.0,0.0,34.0,2500.0,2612.998677,691.369848,0.0,12.0,1
299,2155.0,581.916416,1.0,5723.9,3780.51,1943.39,0.0,1.0,1.0,1.0,0.0,0.0,130.0,7500.0,5666.333186,186.941527,1.0,12.0,1
300,2577.0,430.282584,1.0,888.85,278.63,610.22,0.0,1.0,0.166667,1.0,0.0,0.0,27.0,3500.0,1134.356357,185.277576,0.5,12.0,1
301,2917.0,14.289109,0.909091,275.21,0.0,275.21,0.0,1.0,0.0,1.0,0.0,0.0,18.0,7500.0,384.69094,96.596385,0.6,12.0,4
302,4053.0,108.857699,1.0,3224.34,3224.34,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.0,1500.0,2752.565833,123.696831,1.0,12.0,1
303,4371.0,377.723728,1.0,4587.21,4558.29,28.92,0.0,1.0,1.0,0.083333,0.0,0.0,37.0,4500.0,4169.408064,185.710281,1.0,12.0,1
304,5033.0,1088.031913,1.0,9734.63,3756.01,5978.62,0.0,1.0,1.0,1.0,0.0,0.0,194.0,8500.0,8571.945329,204.762568,0.083333,12.0,1
305,5229.0,828.913072,1.0,2827.49,955.85,1871.64,0.0,1.0,0.363636,0.909091,0.0,0.0,32.0,3000.0,2188.042223,316.208158,0.0,11.0,1
306,5489.0,611.327959,1.0,518.88,0.0,518.88,0.0,1.0,0.0,1.0,0.0,0.0,76.0,600.0,670.361848,861.197225,0.0,12.0,4
307,6487.0,3345.311478,1.0,767.13,20.0,747.13,0.0,1.0,0.083333,1.0,0.0,0.0,70.0,3000.0,976.91687,26873.51595,0.0,12.0,1
308,6505.0,1893.704851,1.0,4124.81,3035.9,1088.91,0.0,1.0,0.75,1.0,0.0,0.0,72.0,6500.0,3235.222635,415.452888,0.0,12.0,1
309,6531.0,66.842287,1.0,908.34,723.02,185.32,0.0,1.0,1.0,0.083333,0.0,0.0,14.0,6500.0,788.60284,177.213829,0.5,12.0,1
310,6587.0,125.694817,1.0,233.28,0.0,233.28,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,207.773715,164.748819,0.0,12.0,4
312,7129.0,10.266994,0.818182,141.24,0.0,141.24,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,121.896355,96.838061,0.2,12.0,4
313,7171.0,53.284869,1.0,571.32,0.0,571.32,0.0,1.0,0.0,0.916667,0.0,0.0,24.0,1000.0,546.617245,162.921045,0.9,12.0,4
314,7223.0,1193.682005,1.0,445.18,445.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1200.0,673.563611,775.381032,0.0,11.0,3
315,7397.0,1052.127315,1.0,354.48,0.0,354.48,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,571.417096,1618.201652,0.0,12.0,4
316,7485.0,6.08697,0.181818,333.24,0.0,333.24,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,224.061597,28.414675,0.0,12.0,4
317,7747.0,1475.396878,1.0,5055.77,2931.91,2123.86,0.0,1.0,0.333333,1.0,0.0,0.0,69.0,1900.0,4826.844372,1879.122243,0.0,12.0,1
318,8491.0,199.753857,1.0,1569.23,940.51,628.72,0.0,1.0,0.666667,0.833333,0.0,0.0,42.0,7500.0,1480.652512,187.544352,0.916667,12.0,1
319,8735.0,1.846916,0.181818,604.32,0.0,604.32,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,557.734182,12.224702,0.0,12.0,4
320,699.0,350.819852,0.363636,0.0,0.0,0.0,1056.46058,0.0,0.0,0.0,0.083333,3.0,0.0,1200.0,119.701887,340.789604,0.0,12.0,0
321,1941.0,1360.742377,1.0,0.0,0.0,0.0,1481.587093,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,378.294227,321.354137,0.0,12.0,0
322,6791.0,5269.761999,1.0,0.0,0.0,0.0,663.355012,0.0,0.0,0.0,0.083333,2.0,0.0,6500.0,1305.706821,1270.894997,0.0,12.0,0
323,7845.0,2402.800575,1.0,0.0,0.0,0.0,481.288304,0.0,0.0,0.0,0.083333,1.0,0.0,7000.0,3590.813278,544.904786,0.0,12.0,0
324,73.0,17.141376,0.818182,182.1,33.6,148.5,113.918826,0.25,0.083333,0.083333,0.083333,1.0,4.0,6000.0,255.074373,93.628909,0.2,12.0,3
325,4855.0,724.854858,1.0,185.63,185.63,0.0,321.127263,0.25,0.25,0.0,0.083333,1.0,4.0,1300.0,1474.929946,441.741032,0.083333,12.0,3
326,37.0,1182.080141,1.0,266.68,0.0,266.68,848.848179,0.666667,0.0,0.666667,0.083333,6.0,8.0,1000.0,119.861878,8607.234543,0.0,12.0,2
327,1229.0,1064.308102,1.0,1067.32,242.38,824.94,3608.38187,0.833333,0.25,0.666667,0.083333,1.0,13.0,6000.0,4770.998795,289.339838,0.083333,12.0,2
328,291.0,1141.905542,1.0,8.4,8.4,0.0,54.519422,1.0,1.0,0.0,0.083333,2.0,12.0,1200.0,290.133362,516.511551,0.0,12.0,3
